image_name,true_label,yolo_prediction,cogvlm_prediction,yolo_correct,cogvlm_correct
911004001022_20240623_045218000_0.jpg,2,未知,2,False,True
Dark_519_3.jpg,2,未知,2,False,True
Dark_361_0.jpg,2,未知,1,False,False
911060001018_20240722_1.jpg,2,未知,2,False,True
911072001057_20240706_2.jpg,2,未知,2,False,True
Reflective_385_1.jpg,2,未知,2,False,True
Dark_154_2.jpg,2,未知,2,False,True
911060001018_20240414_1.jpg,2,未知,2,False,True
911004001032_20240725_3.jpg,2,未知,2,False,True
Mist_777_4.jpg,2,未知,2,False,True
911060001018_20240516_1.jpg,2,未知,2,False,True
911004001190_20240511_023813000_1.jpg,2,未知,2,False,True
911003004003_20240724_4.jpg,2,未知,2,False,True
911004002372_20240716_4.jpg,2,未知,2,False,True
911004001055_20240601_1.jpg,2,未知,2,False,True
911004001060_20240713_0.jpg,2,0.0,2.5,False,False
911004002372_20240627_0.jpg,2,未知,2,False,True
911004001050_20240422_3.jpg,2,未知,2,False,True
911004001018_20240413_3.jpg,2,12.0,2,False,True
911004001050_20240622_010213000_2.jpg,2,未知,2,False,True
911060001018_20240508_1.jpg,2,未知,2,False,True
Reflective_138_3.jpg,2,未知,2,False,True
911004001055_20240531_024812000_1.jpg,2,未知,2,False,True
911004001022_20240606_2.jpg,2,未知,2,False,True
911004002311_20240411_4.jpg,2,未知,2,False,True
911003001015_20240519_3.jpg,2,未知,2,False,True
911004002372_20240422_4.jpg,2,2.0,2,False,True
911060001018_20240401_1.jpg,2,未知,2,False,True
911004002372_20240709_4.jpg,2,未知,2,False,True
911003004004_20240701_5.jpg,2,未知,2,False,True
911004001079_20240621_0.jpg,2,未知,2,False,True
911004001055_20240531_024812000_3.jpg,2,未知,2,False,True
Mist_17_1.jpg,2,未知,2,False,True
911004001033_20240520_4.jpg,2,未知,2,False,True
911004002372_20240627_4.jpg,2,未知,2,False,True
Mist_16_2.jpg,2,未知,2,False,True
911004001190_20240518_1.jpg,2,未知,2,False,True
Reflective_69_4.jpg,2,未知,2,False,True
Mist_777_3.jpg,2,未知,2,False,True
911004001060_20240626_0.jpg,2,0.0,2.5,False,False
911004002274_20240720_3.jpg,2,未知,2,False,True
Dark_145_5.jpg,2,未知,2,False,True
911004001038_20240722_5.jpg,2,未知,2,False,True
911004002268_20240528_1.jpg,2,未知,2,False,True
911004002148_20240525_4.jpg,2,未知,2,False,True
911004002311_20240617_3.jpg,2,未知,2,False,True
911004001050_20240622_010213000_1.jpg,2,未知,2,False,True
911004001032_20240613_5.jpg,2,未知,2,False,True
911004001079_20240623_052023000_2.jpg,2,10.0,2,False,True
Mist_394_5.jpg,2,未知,2,False,True
911004002311_20240706_3.jpg,2,未知,2,False,True
911060001018_20240515_1.jpg,2,未知,2,False,True
Reflective_162_3.jpg,2,未知,2,False,True
911004001083_20240606_4.jpg,2,未知,2,False,True
Mist_8_2.jpg,2,未知,8,False,False
Mist_397_0.jpg,2,未知,3,False,False
911004002152_20240723_2.jpg,2,未知,2,False,True
Mist_16_1.jpg,2,未知,2,False,True
911060001018_20240405_1.jpg,2,未知,2,False,True
911004002274_20240725_3.jpg,2,未知,2,False,True
911004001040_20240405_0.jpg,2,未知,2,False,True
911004002372_20240527_4.jpg,2,未知,2,False,True
Reflective_57_2.jpg,2,未知,2,False,True
911046002146_20240528_1.jpg,2,未知,2,False,True
Reflective_201_2.jpg,2,未知,2,False,True
911083002358_20240523_3.jpg,2,9.0,1.5,False,False
911004002274_20240723_3.jpg,2,未知,2,False,True
Mist_524_1.jpg,2,未知,2,False,True
911004001022_20240508_3.jpg,2,未知,2,False,True
911004001060_20240511_0.jpg,2,未知,2.5,False,False
911004002148_20240426_3.jpg,2,未知,2,False,True
911003001036_20240411_1.jpg,2,未知,2,False,True
911004002381_20240727_1.jpg,2,未知,2,False,True
911003001026_20240419_3.jpg,2,未知,2,False,True
911004001032_20240416_4.jpg,2,未知,2,False,True
Dark_552_3.jpg,2,未知,2,False,True
Dark_234_4.jpg,2,未知,2,False,True
OverExposure_111_3.jpg,2,未知,2,False,True
911004002372_20240409_3.jpg,2,未知,2,False,True
911004002381_20240520_0.jpg,2,未知,2,False,True
911046002146_20240716_4.jpg,0.5,未知,2019,False,False
911004001014_20240414_0.jpg,0.5,未知,2018,False,False
911004001006_20240617_4.jpg,0.5,未知,1,False,False
Mist_191_5.jpg,0.5,未知,"(9, 4)",False,False
911004001028_20240712_0.jpg,0.5,未知,201,False,False
Reflective_376_4.jpg,0.5,未知,2011,False,False
Dark_529_5.jpg,0.5,未知,201,False,False
Reflective_231_5.jpg,0.5,未知,1.5,False,False
911004002381_20240516_3.jpg,0.5,未知,1,False,False
911004001028_20240404_1.jpg,0.5,未知,201,False,False
911003001015_20240414_5.jpg,0.5,未知,"(9, 2)",False,False
911004001014_20240512_1.jpg,0.5,未知,2018,False,False
911004001030_20240602_0.jpg,0.5,未知,2018,False,False
911083002358_20240706_0.jpg,0.5,未知,0.5,False,True
911012002454_20240527_1.jpg,0.5,未知,0.5,False,True
911004001190_20240429_5.jpg,0.5,未知,0.5,False,True
911083002358_20240506_2.jpg,0.5,未知,0.5,False,True
911004001011_20240608_4.jpg,0.5,未知,0.5,False,True
911004001032_20240509_5.jpg,0.5,未知,1,False,False
911003004003_20240719_5.jpg,0.5,未知,201,False,False
911004001030_20240614_0.jpg,0.5,6.0,2019,False,False
911004001011_20240403_4.jpg,0.5,未知,2019,False,False
Dark_726_5.jpg,0.5,未知,0.5,False,True
OverExposure_42_4.jpg,0.5,未知,1,False,False
911004001083_20240620_5.jpg,0.5,未知,"(0, 4)",False,False
Mist_8_4.jpg,0.5,未知,"(0, 8)",False,False
911004002381_20240416_4.jpg,0.5,未知,0.5,False,True
911004001022_20240510_045218000_1.jpg,0.5,未知,"(9, 4)",False,False
911004001079_20240719_0.jpg,0.5,6.0,0.5,False,True
911004002311_20240603_0.jpg,0.5,未知,0.5,False,True
911046002146_20240620_2.jpg,0.5,未知,1,False,False
911004002268_20240527_4.jpg,0.5,未知,1,False,False
Reflective_247_5.jpg,0.5,未知,2,False,False
911046002146_20240619_2.jpg,0.5,未知,0.5,False,True
Dark_637_4.jpg,0.5,未知,1,False,False
911004001014_20240517_2.jpg,0.5,未知,2019,False,False
911004002274_20240604_3.jpg,0.5,9.0,1,False,False
Reflective_375_4.jpg,0.5,未知,0.5,False,True
911003001026_20240622_4.jpg,0.5,未知,"(0, 2)",False,False
Dark_342_6.jpg,0.5,未知,8,False,False
911004001083_20240506_5.jpg,0.5,未知,1,False,False
Reflective_61_5.jpg,0.5,未知,3,False,False
911004001022_20240429_045218000_0.jpg,0.5,未知,9,False,False
911003004003_20240504_4.jpg,0.5,2.0,0.5,False,True
Reflective_108_4.jpg,0.5,未知,9,False,False
911004002152_20240425_1.jpg,0.5,2.0,1,False,False
911004002274_20240414_4.jpg,0.5,未知,0.5,False,True
911069001005_20240407_4.jpg,0.5,未知,1,False,False
911004001018_20240626_011541000_5.jpg,1.5,未知,2,False,False
911004002372_20240425_3.jpg,1.5,未知,1.5,False,True
OverExposure_72_4.jpg,1.5,未知,2,False,False
911004002274_20240727_0.jpg,1.5,未知,1.5,False,True
Mist_406_4.jpg,1.5,未知,6,False,False
911004001033_20240628_6.jpg,1.5,未知,2,False,False
911004002311_20240629_0.jpg,1.5,未知,1.5,False,True
911046002146_20240718_4.jpg,1.5,未知,1.5,False,True
911004001055_20240502_4.jpg,1.5,未知,1.5,False,True
911004001006_20240621_5.jpg,1.5,未知,8,False,False
911004001022_20240515_0.jpg,1.5,未知,2,False,False
911004001014_20240623_0.jpg,1.5,未知,3,False,False
911004002311_20240731_3.jpg,1.5,未知,1.5,False,True
911004001079_20240617_4.jpg,1.5,未知,1,False,False
911012002454_20240604_0.jpg,1.5,未知,1.5,False,True
911069001012_20240702_3.jpg,1.5,2.0,1.5,False,True
911004002195_20240413_1.jpg,1.5,未知,1.5,False,True
911004002268_20240409_2.jpg,1.5,2.0,2,False,False
911004001190_20240421_023815000_1.jpg,1.5,未知,2,False,False
Dark_475_5.jpg,1.5,未知,5,False,False
Mist_56_4.jpg,1.5,未知,8,False,False
911004002268_20240615_0.jpg,1.5,未知,1.5,False,True
Reflective_298_5.jpg,1.5,未知,3,False,False
911004001050_20240717_2.jpg,1.5,未知,1.5,False,True
911004001022_20240426_0.jpg,1.5,6.0,2,False,False
Mist_227_4.jpg,1.5,未知,1.5,False,True
911004001060_20240702_4.jpg,1.5,未知,123,False,False
Mist_428_4.jpg,1.5,未知,1.5,False,True
911004002268_20240421_0.jpg,1.5,2.0,2,False,False
911083003236_20240611_3.jpg,1.5,未知,1.5,False,True
Dark_58_5.jpg,1.5,未知,1,False,False
911004002271_20240716_0.jpg,1.5,2.0,123,False,False
911004002274_20240716_4.jpg,1.5,未知,1.5,False,True
911004001032_20240710_5.jpg,1.5,未知,123456789,False,False
OverExposure_90_4.jpg,1.5,未知,1.5,False,True
911004001083_20240728_5.jpg,1.5,未知,2,False,False
911004001079_20240715_052254000_4.jpg,1.5,未知,1.5,False,True
911046002146_20240525_2.jpg,1.5,未知,1.5,False,True
911004002271_20240703_0.jpg,1.5,未知,1.5,False,True
OverExposure_258_5.jpg,1.5,未知,1,False,False
911004001011_20240628_4.jpg,1.5,未知,7,False,False
911004001011_20240409_4.jpg,1.5,未知,1.5,False,True
911004001022_20240506_045218000_0.jpg,1.5,未知,5,False,False
OverExposure_334_5.jpg,1.5,未知,1,False,False
911069001012_20240619_3.jpg,5,未知,5,False,True
911003001036_20240410_234551000_1.jpg,5,未知,5,False,True
911004002145_20240504_4.jpg,5,未知,5,False,True
911003004004_20240508_1.jpg,5,未知,5,False,True
Reflective_154_5.jpg,5,未知,6,False,False
911004001018_20240405_2.jpg,5,未知,5,False,True
911004001033_20240624_4.jpg,5,未知,5,False,True
911004001050_20240630_2.jpg,5,未知,5,False,True
911004001038_20240409_4.jpg,5,未知,5,False,True
911004001030_20240407_2.jpg,5,6.0,5,False,True
911004001006_20240606_2.jpg,5,未知,5,False,True
911004001083_20240620_1.jpg,5,未知,5,False,True
911004001050_20240525_5.jpg,5,未知,5,False,True
911004001032_20240420_4.jpg,5,未知,5,False,True
911004002268_20240507_0.jpg,5,未知,5,False,True
Dark_754_1.jpg,5,未知,5,False,True
911072001057_20240504_0.jpg,5,未知,5,False,True
911004002152_20240712_4.jpg,5,2.0,5,False,True
Reflective_142_5.jpg,5,未知,6,False,False
911004001011_20240630_2.jpg,5,未知,5,False,True
911004001022_20240404_5.jpg,5,10.0,5,False,True
911004001083_20240423_3.jpg,5,未知,5,False,True
911004001040_20240718_1.jpg,5,未知,5,False,True
911003004001_20240702_3.jpg,5,未知,5,False,True
911004001200_20240525_2.jpg,5,未知,5,False,True
Dark_168_4.jpg,5,未知,5,False,True
911003004004_20240729_5.jpg,5,未知,5,False,True
Reflective_385_0.jpg,5,未知,6,False,False
911004001038_20240630_4.jpg,5,未知,5,False,True
911003001036_20240411_2.jpg,5,未知,5,False,True
911003001036_20240428_0.jpg,5,未知,5,False,True
Reflective_378_0.jpg,5,未知,3,False,False
911004001079_20240731_3.jpg,5,未知,5,False,True
911004001028_20240522_5.jpg,5,未知,5,False,True
911004001018_20240401_5.jpg,5,未知,5,False,True
Reflective_162_5.jpg,5,未知,1,False,False
911004001014_20240607_4.jpg,5,未知,5,False,True
Dark_645_4.jpg,5,未知,5,False,True
911004001030_20240421_3.jpg,5,未知,5,False,True
911004001060_20240502_3.jpg,5,未知,5,False,True
OverExposure_294_4.jpg,5,未知,5,False,True
911004001028_20240411_4.jpg,5,未知,5,False,True
Reflective_363_0.jpg,5,未知,5,False,True
911004001050_20240617_1.jpg,5,未知,5,False,True
911004001018_20240519_3.jpg,5,未知,5,False,True
911046002141_20240428_2.jpg,5,2.0,5,False,True
911004001011_20240629_2.jpg,5,9.0,5,False,True
Dark_18_4.jpg,5,未知,5,False,True
911083003236_20240727_3.jpg,5,6.0,5,False,True
911004002381_20240629_4.jpg,5,未知,5,False,True
911004002268_20240506_0.jpg,5,未知,5,False,True
911004001079_20240723_1.jpg,5,未知,5,False,True
911004001050_20240506_1.jpg,5,未知,5,False,True
911004001083_20240609_1.jpg,5,未知,5,False,True
911004001006_20240729_4.jpg,5,未知,5,False,True
911004001190_20240513_023812000_4.jpg,5,未知,5,False,True
911003001036_20240420_2.jpg,5,未知,5,False,True
911003001036_20240706_1.jpg,5,未知,5,False,True
911004001079_20240621_5.jpg,5,未知,5,False,True
911046002141_20240506_4.jpg,5,未知,5,False,True
911072001057_20240607_1.jpg,5,未知,5,False,True
911046002141_20240510_2.jpg,5,6.0,5,False,True
911004001079_20240623_052023000_4.jpg,5,未知,5,False,True
911004001050_20240728_0.jpg,5,未知,5,False,True
911003004001_20240519_3.jpg,5,未知,5,False,True
911004001006_20240621_4.jpg,5,未知,5,False,True
Dark_295_2.jpg,5,未知,5,False,True
911004001014_20240611_053507000_0.jpg,5,未知,5,False,True
911003001015_20240710_0.jpg,5,未知,5,False,True
911046002141_20240615_3.jpg,5,未知,5,False,True
911004001200_20240621_1.jpg,5,未知,5,False,True
Reflective_159_5.jpg,5,未知,1,False,False
911004001033_20240727_6.jpg,5,未知,5.5,False,False
911004001055_20240502_0.jpg,5,未知,5,False,True
911004001200_20240419_5.jpg,5,未知,5,False,True
911004001050_20240704_3.jpg,5,未知,5,False,True
Reflective_16_4.jpg,5,未知,5,False,True
911004001030_20240411_0.jpg,5,未知,5,False,True
Dark_159_5.jpg,5,未知,5,False,True
Mist_593_4.jpg,5,未知,5,False,True
911004001050_20240615_2.jpg,5,未知,5,False,True
911004001030_20240424_4.jpg,5,未知,5,False,True
911004001018_20240603_5.jpg,5,未知,5,False,True
911004001014_20240512_3.jpg,5,未知,5,False,True
911004001030_20240602_3.jpg,5,6.0,5,False,True
911003001026_20240513_4.jpg,5,未知,5,False,True
911072001057_20240508_0.jpg,5,未知,5,False,True
911004001083_20240715_2.jpg,5,未知,5,False,True
911004002152_20240627_4.jpg,5,2.0,5,False,True
911004001030_20240620_4.jpg,5,未知,5,False,True
Dark_303_5.jpg,5,未知,5,False,True
911004001040_20240611_2.jpg,5,未知,5,False,True
Reflective_69_2.jpg,5,未知,"(1, 5)",False,False
911004001022_20240613_045218000_3.jpg,5,未知,5,False,True
911004001014_20240517_0.jpg,5,未知,5,False,True
Dark_754_4.jpg,5,未知,5,False,True
Reflective_111_5.jpg,5,未知,5,False,True
911004001055_20240601_2.jpg,5,未知,5,False,True
911003001036_20240410_234551000_0.jpg,5,未知,5,False,True
911046002141_20240526_3.jpg,5,6.0,5,False,True
Dark_175_0.jpg,5,未知,5,False,True
911072001057_20240506_0.jpg,5,未知,5,False,True
OverExposure_19_5.jpg,5,未知,5,False,True
Reflective_345_4.jpg,5,未知,5,False,True
911004001033_20240608_2.jpg,5,未知,5,False,True
911004001011_20240512_1.jpg,5,未知,5,False,True
911004001055_20240731_0.jpg,5,未知,5,False,True
911004002148_20240501_0.jpg,5,未知,5,False,True
911004001055_20240601_3.jpg,5,未知,5,False,True
911004001083_20240601_2.jpg,5,未知,5,False,True
Mist_466_2.jpg,5,未知,5,False,True
911004001030_20240416_012545000_5.jpg,5,未知,5,False,True
Dark_529_1.jpg,5,未知,5,False,True
911004001030_20240512_0.jpg,5,9.0,5,False,True
911046002141_20240515_2.jpg,5,2.0,5,False,True
911004001190_20240406_4.jpg,5,未知,5,False,True
911003001026_20240622_3.jpg,5,未知,5,False,True
Dark_532_1.jpg,5,未知,5,False,True
Mist_143_3.jpg,5,未知,5,False,True
911004001050_20240520_010213000_3.jpg,5,未知,5,False,True
911004002152_20240615_4.jpg,5,未知,5,False,True
911004001006_20240618_5.jpg,5,未知,5,False,True
911004001030_20240512_4.jpg,5,未知,5,False,True
911004001083_20240420_2.jpg,5,未知,5,False,True
Dark_370_4.jpg,5,未知,5,False,True
Dark_370_5.jpg,5,未知,5,False,True
Mist_394_2.jpg,5,未知,5,False,True
Dark_219_5.jpg,5,未知,5,False,True
Dark_33_3.jpg,5,未知,5,False,True
911004001038_20240730_5.jpg,5,未知,5,False,True
Reflective_67_0.jpg,5,未知,5,False,True
911004001011_20240719_1.jpg,5,未知,5,False,True
911046002141_20240605_2.jpg,5,2.0,5,False,True
911003004004_20240714_2.jpg,5,未知,5,False,True
Dark_604_3.jpg,5,未知,5,False,True
911004001055_20240614_0.jpg,5,未知,258,False,False
911004001028_20240504_5.jpg,5,未知,5,False,True
911004002274_20240529_2.jpg,5,2.0,5,False,True
911004001006_20240425_4.jpg,5,未知,5,False,True
911004002271_20240716_2.jpg,5,未知,5,False,True
911004001014_20240609_1.jpg,5,未知,5,False,True
911004001028_20240418_5.jpg,5,未知,5,False,True
911004001040_20240410_2.jpg,5,未知,5,False,True
911004001055_20240421_3.jpg,5,未知,5,False,True
911060001018_20240515_4.jpg,5,未知,5,False,True
Dark_52_2.jpg,5,未知,5,False,True
911004001018_20240702_0.jpg,5,未知,5,False,True
911004002274_20240522_3.jpg,5,未知,5,False,True
911004001083_20240606_1.jpg,5,未知,5,False,True
Reflective_385_3.jpg,5,未知,5,False,True
911004001006_20240623_4.jpg,5,未知,5,False,True
911003004004_20240425_5.jpg,5,未知,"(1, 5)",False,False
911046002141_20240606_2.jpg,5,未知,5,False,True
911004002152_20240706_4.jpg,5,未知,5,False,True
911004001079_20240609_4.jpg,5,未知,5,False,True
911004001060_20240420_3.jpg,5,未知,5,False,True
Dark_726_4.jpg,5,未知,5,False,True
Dark_6_5.jpg,5,未知,5,False,True
911004001030_20240420_012545000_2.jpg,5,6.0,5,False,True
Dark_510_1.jpg,5,未知,5,False,True
911004001022_20240508_2.jpg,5,10.0,5,False,True
911004001006_20240502_4.jpg,5,未知,5,False,True
911083002358_20240523_0.jpg,5,2.0,5,False,True
911004001030_20240712_2.jpg,5,未知,5,False,True
911004001030_20240623_4.jpg,5,未知,5,False,True
911079001111_20240731_4.jpg,5,未知,5,False,True
911004001022_20240614_0.jpg,5,未知,5,False,True
Reflective_57_0.jpg,5,未知,5,False,True
Reflective_139_5.jpg,5,未知,6,False,False
911004001055_20240623_0.jpg,5,未知,5,False,True
911046002141_20240516_2.jpg,5,6.0,5,False,True
911069001012_20240620_3.jpg,5,未知,5,False,True
911004001006_20240509_2.jpg,5,未知,5,False,True
Dark_369_0.jpg,5,未知,"(2, 5)",False,False
Dark_519_1.jpg,5,未知,5,False,True
Reflective_382_0.jpg,5,未知,0,False,False
911004001032_20240714_4.jpg,5,未知,5,False,True
Dark_10_0.jpg,5,未知,5,False,True
911004001028_20240511_2.jpg,5,未知,5,False,True
911004002311_20240417_4.jpg,5,2.0,4.5,False,False
911004001050_20240424_010213000_1.jpg,5,未知,5,False,True
911003001026_20240712_2.jpg,5,未知,5,False,True
Reflective_16_3.jpg,5,未知,5,False,True
911004001006_20240417_4.jpg,5,未知,5,False,True
911004001028_20240620_5.jpg,5,未知,5,False,True
911003004004_20240421_0.jpg,5,2.0,"(1, 5)",False,False
911004001006_20240602_021403000_3.jpg,5,未知,5,False,True
Dark_496_1.jpg,5,未知,5,False,True
911004001022_20240703_045402000_2.jpg,5,未知,5,False,True
911004001055_20240728_0.jpg,5,未知,5,False,True
911072001057_20240617_5.jpg,5,未知,5,False,True
911083002358_20240529_4.jpg,5,未知,5,False,True
Mist_726_3.jpg,5,未知,5,False,True
Dark_595_4.jpg,5,未知,5,False,True
911004001055_20240525_0.jpg,5,未知,5,False,True
Reflective_340_4.jpg,5,未知,5,False,True
911004001083_20240520_1.jpg,5,未知,5,False,True
911003001015_20240711_2.jpg,5,未知,5,False,True
911004001014_20240414_4.jpg,5,未知,5,False,True
911004001200_20240612_0.jpg,5,未知,5,False,True
911004001014_20240607_0.jpg,5,未知,5,False,True
911004001055_20240531_024812000_2.jpg,5,未知,5,False,True
911046002141_20240506_2.jpg,5,未知,5,False,True
911004002152_20240620_4.jpg,5,0.0,5,False,True
911004001006_20240617_3.jpg,5,未知,5,False,True
Dark_220_5.jpg,5,未知,5,False,True
Dark_346_3.jpg,5,未知,5,False,True
Dark_454_4.jpg,5,未知,5,False,True
OverExposure_54_4.jpg,5,未知,5,False,True
911004002381_20240603_4.jpg,5,未知,5,False,True
911004001006_20240707_3.jpg,5,未知,5,False,True
911083003236_20240726_3.jpg,5,2.0,5,False,True
911004002381_20240624_4.jpg,5,未知,5,False,True
911004001011_20240616_2.jpg,5,未知,5,False,True
911003004001_20240520_4.jpg,5,未知,5,False,True
911083002358_20240528_4.jpg,5,2.0,5,False,True
911004001022_20240617_045218000_5.jpg,5,未知,5,False,True
911004001022_20240501_045218000_4.jpg,5,未知,5,False,True
911004001050_20240506_0.jpg,5,未知,5,False,True
911004001055_20240620_024812000_0.jpg,5,未知,5,False,True
911004001030_20240516_3.jpg,5,未知,5,False,True
911004002381_20240702_4.jpg,5,未知,5,False,True
911004001030_20240523_4.jpg,5,6.0,5,False,True
Dark_172_0.jpg,5,未知,5,False,True
911004001006_20240720_2.jpg,5,未知,5,False,True
911004001079_20240705_3.jpg,5,未知,5,False,True
911004001033_20240401_4.jpg,5,未知,5,False,True
911003004004_20240710_5.jpg,5,未知,5,False,True
911004001050_20240617_3.jpg,5,未知,5,False,True
Mist_112_4.jpg,5,未知,4,False,False
911004001030_20240420_2.jpg,5,6.0,5,False,True
911004001028_20240407_5.jpg,5,未知,5,False,True
Mist_460_4.jpg,5,未知,5,False,True
911004001083_20240715_4.jpg,5,未知,5,False,True
Dark_216_5.jpg,5,未知,5,False,True
911004001055_20240410_0.jpg,5,未知,5,False,True
911046002141_20240604_2.jpg,5,2.0,5,False,True
911004001079_20240719_3.jpg,5,未知,5,False,True
911004001006_20240608_5.jpg,5,未知,5,False,True
911004001018_20240626_011541000_4.jpg,5,未知,5,False,True
911004001028_20240508_4.jpg,5,未知,5,False,True
911004001033_20240616_2.jpg,5,未知,5,False,True
911004001050_20240402_010213000_4.jpg,5,未知,5,False,True
911004001079_20240731_0.jpg,5,未知,5,False,True
911004001011_20240726_1.jpg,5,未知,5,False,True
911004001055_20240709_0.jpg,5,未知,5,False,True
Dark_277_2.jpg,5,未知,5,False,True
Reflective_136_5.jpg,5,未知,6,False,False
911004001030_20240427_4.jpg,5,未知,5,False,True
Dark_736_5.jpg,5,未知,5,False,True
Dark_768_5.jpg,5,未知,5,False,True
911004001050_20240402_4.jpg,5,未知,5,False,True
911004002381_20240626_3.jpg,5,未知,5,False,True
Dark_501_1.jpg,5,未知,5,False,True
911004002311_20240420_1.jpg,5,2.0,5,False,True
911004001006_20240720_1.jpg,5,未知,8,False,False
Reflective_279_4.jpg,5,未知,5,False,True
911004002268_20240629_2.jpg,5,未知,5,False,True
911004002271_20240627_0.jpg,5,未知,5.5,False,False
911004001040_20240419_052132000_4.jpg,5,未知,5,False,True
Dark_514_1.jpg,5,未知,5,False,True
911004001018_20240628_011808000_4.jpg,5,未知,5,False,True
911004001028_20240702_5.jpg,5,未知,5,False,True
911004001200_20240512_0.jpg,5,未知,5,False,True
911003004001_20240706_2.jpg,5,未知,5,False,True
911004001030_20240617_5.jpg,5,未知,5,False,True
911004002148_20240413_3.jpg,5,未知,5,False,True
911004001022_20240623_045218000_4.jpg,5,未知,5,False,True
Dark_660_4.jpg,5,未知,5,False,True
911004002145_20240705_4.jpg,5,未知,5,False,True
OverExposure_360_3.jpg,5,未知,5,False,True
911046002146_20240507_2.jpg,5,未知,5,False,True
911004001032_20240714_5.jpg,5,未知,5,False,True
911004001200_20240626_0.jpg,5,未知,5,False,True
Mist_464_2.jpg,5,未知,5,False,True
911003004001_20240623_2.jpg,5,未知,5,False,True
Mist_153_0.jpg,5,未知,5,False,True
911004001079_20240707_3.jpg,5,未知,5,False,True
911004001083_20240601_1.jpg,5,未知,5,False,True
911003004004_20240701_3.jpg,5,8.0,5,False,True
911004001006_20240603_4.jpg,5,未知,5,False,True
911004001079_20240517_0.jpg,5,未知,5,False,True
911004001079_20240529_5.jpg,5,未知,5,False,True
911004001022_20240607_025218000_0.jpg,5,未知,5,False,True
911004001030_20240614_4.jpg,5,未知,5,False,True
911004001040_20240722_2.jpg,5,未知,5,False,True
911004002311_20240430_0.jpg,5,未知,5,False,True
911004001200_20240520_2.jpg,5,未知,5,False,True
911004001040_20240614_052132000_2.jpg,5,未知,5,False,True
Dark_748_1.jpg,5,未知,5,False,True
Dark_273_3.jpg,5,未知,5,False,True
911004001030_20240425_3.jpg,5,未知,5,False,True
Mist_470_2.jpg,5,未知,5,False,True
911004001006_20240520_4.jpg,5,未知,5,False,True
911004002152_20240629_0.jpg,5,未知,5,False,True
911003004003_20240502_5.jpg,5,9.0,5,False,True
911004001038_20240705_3.jpg,5,未知,5,False,True
911004001055_20240601_0.jpg,5,未知,5,False,True
911004001006_20240531_4.jpg,5,未知,5,False,True
Mist_160_5.jpg,5,未知,5,False,True
911003001015_20240525_1.jpg,5,未知,5,False,True
911004002271_20240719_0.jpg,5,未知,5,False,True
911004001079_20240617_5.jpg,5,未知,5,False,True
911004001028_20240610_5.jpg,5,未知,5,False,True
Dark_303_4.jpg,5,未知,5,False,True
Dark_409_2.jpg,5,未知,5,False,True
911004001030_20240522_012545000_2.jpg,5,6.0,5,False,True
911003004001_20240511_2.jpg,5,未知,5,False,True
911004001014_20240505_0.jpg,5,未知,5,False,True
911004001033_20240602_6.jpg,5,未知,"(5, 0)",False,False
Dark_171_0.jpg,5,未知,5,False,True
911004002271_20240719_2.jpg,5,未知,5,False,True
911004001055_20240621_0.jpg,5,未知,"(2345, 67)",False,False
911004001033_20240401_2.jpg,5,未知,5,False,True
911004001033_20240518_6.jpg,5,未知,5.5,False,False
911004001030_20240416_012545000_2.jpg,5,未知,5,False,True
OverExposure_156_2.jpg,5,未知,5,False,True
Reflective_321_4.jpg,5,未知,5,False,True
911003004003_20240721_5.jpg,5,10.0,5,False,True
911004001022_20240607_0.jpg,5,未知,5,False,True
Reflective_135_5.jpg,5,未知,6,False,False
Dark_472_5.jpg,5,未知,5,False,True
911004001083_20240510_1.jpg,5,未知,5,False,True
911083002358_20240529_2.jpg,5,2.0,5,False,True
Dark_61_2.jpg,5,未知,5,False,True
911004001033_20240616_4.jpg,5,未知,5,False,True
911004002372_20240709_0.jpg,5,未知,5,False,True
911004001040_20240402_2.jpg,5,未知,5,False,True
Mist_148_1.jpg,5,未知,5,False,True
911004001030_20240620_1.jpg,5,未知,5,False,True
911004001079_20240704_3.jpg,5,未知,5,False,True
911004001055_20240617_0.jpg,5,未知,5,False,True
911004001028_20240511_5.jpg,5,未知,5,False,True
Dark_576_2.jpg,5,未知,5,False,True
911069001005_20240413_4.jpg,5,未知,5,False,True
Reflective_70_0.jpg,5,未知,5,False,True
911046002141_20240618_3.jpg,5,未知,5,False,True
Dark_790_5.jpg,5,未知,5,False,True
911004001050_20240506_2.jpg,5,未知,5,False,True
Mist_542_3.jpg,5,未知,5,False,True
911004001006_20240616_4.jpg,5,未知,5,False,True
911004001055_20240617_4.jpg,5,未知,"(5, 0)",False,False
911004001006_20240712_3.jpg,5,未知,5,False,True
Dark_346_5.jpg,5,未知,5,False,True
911004001050_20240402_0.jpg,5,未知,5,False,True
Reflective_333_4.jpg,5,未知,5,False,True
OverExposure_156_4.jpg,5,未知,5,False,True
911004001028_20240404_5.jpg,5,未知,5,False,True
911004001033_20240620_2.jpg,5,未知,5,False,True
911003004003_20240511_3.jpg,5,8.0,5,False,True
Dark_24_5.jpg,5,未知,5,False,True
911004001014_20240623_2.jpg,5,未知,5,False,True
911004002145_20240425_4.jpg,5,未知,5,False,True
911004001028_20240520_5.jpg,5,未知,5,False,True
911004001022_20240721_5.jpg,5,未知,5,False,True
Dark_54_2.jpg,5,未知,5,False,True
